id_cliente,nome,idade,genero,estado,renda_mensal,tipo_cliente,qtd_compras_ultimos_12m,ticket_medio,tempo_como_cliente,visitas_site_mes,reclamacoes_12m,satisfacao,churn,cluster,pca1,pca2,perfil_cliente
514,João Felipe da Paz,23,Masculino,RS,1338.46,Ambos,2,324.08,7,20,1,1,0,0,-1.4711299997724177,0.9583361541613461,Clientes Premium
515,Maya Câmara,61,Feminino,MG,7376.29,Produto,26,364.41,28,20,0,5,1,2,0.3479641955714369,0.2891469080523473,Novatos em Potencial
516,Oliver da Mota,19,Masculino,DF,5135.71,Produto,22,402.33,30,2,0,1,0,1,0.26920544048573075,0.7347098458518658,Clientes em Risco
517,Maria Laura Freitas,22,Feminino,BA,6965.15,Ambos,14,378.76,37,12,0,3,0,3,0.08508271507490678,0.6010770084708508,"Alto Valor, Baixo Engajamento"
518,Bianca Pinto,19,Masculino,SP,4330.45,Produto,21,251.56,25,20,0,4,1,0,0.09469101667085654,-0.2982658748815208,Clientes Premium
519,Hellena Vasconcelos,62,Masculino,RJ,5595.96,Produto,4,391.31,55,9,0,4,0,2,0.3554647000653379,-0.13177958759957592,Novatos em Potencial
520,Davi Miguel Sousa,36,Masculino,PE,9125.05,Produto,28,171.9,49,15,0,2,1,1,1.172016674587327,0.3104472613339398,Clientes em Risco
521,Mariana da Rocha,68,Masculino,BA,5383.04,Produto,34,328.95,52,9,0,4,0,2,1.7843279769183564,-0.4417330734118379,Novatos em Potencial
522,Luiz Fernando Castro,18,Masculino,DF,4840.72,Produto,35,354.28,36,0,2,4,0,2,1.1913810479710498,-0.8938731961755887,Novatos em Potencial
523,Larissa Rodrigues,23,Feminino,DF,2621.98,Ambos,6,269.37,20,6,0,3,0,3,-0.8429234510999962,-0.881471456027623,"Alto Valor, Baixo Engajamento"
524,Maria Luiza Ribeiro,27,Feminino,SP,7374.77,Produto,2,610.75,11,6,2,2,0,3,-1.5948870543315643,1.9909998347072222,"Alto Valor, Baixo Engajamento"
525,Nina Nunes,66,Masculino,RS,3389.26,Serviço,35,371.57,60,9,2,4,0,2,2.2576707186380838,-0.4544438566795165,Novatos em Potencial
526,Heloisa Machado,64,Feminino,PR,2986.91,Ambos,31,436.79,38,4,0,4,0,2,1.1745629899565517,-0.42161327683727,Novatos em Potencial
527,Isabella Monteiro,57,Feminino,MG,4669.2,Produto,1,456.72,5,10,0,4,0,3,-1.7651084233330845,0.2568286307119291,"Alto Valor, Baixo Engajamento"
528,Melina Melo,54,Feminino,RS,7593.99,Ambos,23,297.26,37,5,0,1,1,1,0.4844795879873685,0.6214485046455672,Clientes em Risco
529,Nicole Sousa,63,Feminino,CE,6091.63,Serviço,41,199.21,48,4,1,4,0,2,1.9198123873666493,-1.3653132291718566,Novatos em Potencial
530,Joana Dias,47,Feminino,RJ,3869.43,Ambos,11,250.71,29,17,0,2,0,1,-0.25181428687928664,0.24386605041040504,Clientes em Risco
531,Bernardo Dias,35,Masculino,RJ,8230.75,Produto,52,261.32,55,8,1,4,0,2,2.6897827941167773,-0.5095482550971929,Novatos em Potencial
532,Ana Júlia da Mota,19,Feminino,DF,6996.62,Serviço,32,248.21,55,24,0,4,0,2,1.7611586698892052,0.2205087784757602,Novatos em Potencial
533,João Vitor Peixoto,34,Masculino,PR,5075.9,Serviço,34,316.27,35,11,0,3,0,2,1.1137684888917552,0.008270272054491065,Novatos em Potencial
534,Apollo Moreira,26,Feminino,MG,2641.92,Serviço,16,442.52,30,11,1,4,0,2,0.114893808604822,-0.014231652514282291,Novatos em Potencial
535,Thiago Moura,66,Masculino,MG,5566.58,Serviço,8,268.93,33,18,0,5,0,0,-0.311984799803487,-0.6212941880761156,Clientes Premium
536,Pedro Brito,65,Masculino,PR,3981.61,Ambos,30,393.3,47,7,1,4,0,2,1.4435460436453749,-0.3751826253710114,Novatos em Potencial
537,Aylla Vasconcelos,41,Feminino,SP,1200.0,Serviço,1,315.1,15,12,0,3,0,0,-1.213034221418506,-0.4286998475234713,Clientes Premium
538,Sr. Dante Nunes,20,Feminino,MG,6027.82,Produto,20,321.55,42,26,2,4,0,2,0.677082390479615,0.6332791025913601,Novatos em Potencial
539,João Felipe Fogaça,42,Masculino,RS,2575.82,Produto,24,400.11,42,16,2,3,0,1,1.022719368789255,0.4531887842336566,Clientes em Risco
540,Eduarda Castro,51,Feminino,SP,4734.73,Ambos,11,183.06,26,15,0,4,0,0,-0.4230841206342092,-0.9586639352645052,Clientes Premium
541,Thomas Marques,50,Masculino,MG,5281.66,Serviço,8,432.07,57,2,0,4,0,2,0.6417600988166963,-0.37111983674555815,Novatos em Potencial
542,Kevin Santos,29,Masculino,RJ,3929.34,Serviço,5,289.14,11,21,2,3,0,0,-1.2724952881919958,0.322539754196194,Clientes Premium
543,Pietro Gonçalves,48,Masculino,SP,4129.56,Serviço,30,390.07,44,20,2,5,1,2,1.3557821160860781,0.025646597522650236,Novatos em Potencial
544,João Lucas Carvalho,26,Masculino,PR,3129.12,Produto,37,430.32,37,28,1,4,1,2,1.5071758257018213,1.0536263746308503,Novatos em Potencial
545,Olivia Moreira,29,Masculino,PR,5734.57,Serviço,25,520.58,34,28,0,4,0,0,0.656276295608312,1.8471650913655817,Clientes Premium
546,Sabrina Teixeira,23,Feminino,PE,1229.6,Serviço,7,264.45,14,27,0,3,0,0,-0.9072533975429203,0.23274778121739234,Clientes Premium
547,Lucas Rocha,56,Masculino,BA,2892.64,Ambos,9,171.86,10,19,1,4,0,0,-1.07622480311481,-0.971664480569524,Clientes Premium
548,Calebe Moreira,47,Feminino,DF,6900.62,Produto,37,505.27,39,12,1,2,1,1,1.3690478697451955,1.7406161997173974,Clientes em Risco
549,Brenda Almeida,50,Masculino,SP,4791.1,Ambos,26,279.74,44,5,1,3,0,2,1.0556654137357404,-0.6280154256900382,Novatos em Potencial
550,Bento Santos,68,Masculino,DF,5140.1,Ambos,32,439.43,35,15,0,4,0,2,1.0371221621689697,0.5355946916418818,Novatos em Potencial
551,Emanuel Câmara,70,Feminino,RS,5695.06,Serviço,1,439.62,1,27,0,1,0,0,-1.933700886793283,2.5584715625697174,Clientes Premium
552,Sr. Ravi Lucca Casa Grande,69,Masculino,RS,6950.4,Produto,24,360.13,31,13,1,2,0,1,0.3575753901888658,0.9923070933852137,Clientes em Risco
553,Manuela Vasconcelos,23,Feminino,SP,1200.0,Ambos,19,381.35,19,8,0,2,0,1,-0.12859343328005476,0.12505553763784844,Clientes em Risco
554,Dr. Danilo Novaes,54,Feminino,PE,7948.11,Serviço,7,257.76,34,20,0,3,0,3,-0.43471867793027136,0.5331652684596659,"Alto Valor, Baixo Engajamento"
555,Sr. Pedro Miguel Dias,41,Feminino,BA,4725.1,Serviço,2,414.34,7,8,1,5,0,3,-1.6441422348243153,-0.5022973358441403,"Alto Valor, Baixo Engajamento"
556,Otávio Jesus,57,Feminino,BA,8279.93,Ambos,12,389.06,18,17,0,4,0,3,-0.8288268754723326,0.7444167964991811,"Alto Valor, Baixo Engajamento"
557,Juan Cirino,53,Feminino,MG,3069.0,Produto,30,303.62,36,18,0,3,0,2,1.0606917479495566,0.12158178589259518,Novatos em Potencial
558,Gabrielly Rios,60,Masculino,BA,9341.89,Serviço,3,278.89,8,3,1,3,0,3,-1.8043452578418433,-0.19822993900198638,"Alto Valor, Baixo Engajamento"
559,Anna Liz Castro,69,Masculino,PE,5087.2,Produto,3,503.41,36,25,1,1,1,1,-0.38589282478161036,2.663425350977786,Clientes em Risco
560,Evelyn Moura,23,Masculino,PE,3515.06,Produto,2,141.6,5,19,0,1,1,0,-1.6793973565861706,0.14814303205813062,Clientes Premium
561,Sra. Mirella Moreira,57,Masculino,CE,4559.61,Produto,33,51.86,42,30,0,4,0,2,1.394638831679841,-0.7654962701584538,Novatos em Potencial
562,Nicolas Carvalho,46,Feminino,DF,1990.56,Ambos,0,391.21,1,6,0,1,1,1,-1.8802086127463828,0.5500844667475859,Clientes em Risco
563,Nicolas Rezende,62,Feminino,RJ,4590.13,Serviço,5,300.82,15,7,0,4,0,3,-1.1792926329276894,-0.8104906679227577,"Alto Valor, Baixo Engajamento"
564,Clarice Costa,35,Feminino,RJ,4381.58,Produto,25,209.74,50,12,1,4,0,2,1.2799486303863343,-1.050494878461184,Novatos em Potencial
565,Ravi Lucca Costa,23,Feminino,RS,1249.66,Ambos,18,313.8,36,11,1,5,0,2,0.5119011372377182,-1.305866758549809,Novatos em Potencial
566,Davi Lucca Vargas,47,Feminino,RJ,5426.39,Serviço,25,209.76,60,5,0,3,0,2,1.612112356392576,-0.9677393859029512,Novatos em Potencial
567,Bárbara Moreira,50,Feminino,PR,5207.09,Ambos,10,40.53,19,28,1,4,0,0,-0.7589723428289732,-0.8805486107772614,Clientes Premium
568,Igor Machado,62,Masculino,CE,4201.78,Serviço,12,221.65,29,24,0,3,0,0,-0.19633292028169114,0.1502569839624431,Clientes Premium
569,Enrico Aragão,55,Feminino,RS,1393.72,Serviço,1,109.9,56,2,2,3,0,2,0.37935050669294823,-2.2262086017015847,Novatos em Potencial
570,Davi Miguel Freitas,61,Feminino,PR,6842.5,Ambos,14,234.92,45,30,2,3,0,0,0.44927384172586093,0.887230165507098,Clientes Premium
571,Dra. Melina Fonseca,33,Feminino,BA,4033.88,Produto,2,317.62,19,2,0,4,0,3,-1.1591382202942138,-1.1044214531633125,"Alto Valor, Baixo Engajamento"
572,Sra. Lara Guerra,40,Masculino,RS,5289.74,Serviço,14,226.23,14,30,1,4,0,0,-0.7293957693743838,0.2976015512518998,Clientes Premium
573,Leonardo Vieira,49,Masculino,RS,3335.41,Produto,12,34.9,48,27,0,3,0,0,0.5974091097405054,-0.8336960609814239,Clientes Premium
574,Aylla Pastor,57,Masculino,CE,4577.74,Ambos,4,181.54,23,29,1,1,0,0,-0.864077969538103,1.0882802460509506,Clientes Premium
575,Rael Barbosa,57,Feminino,PR,4550.29,Ambos,0,222.0,1,19,2,3,0,0,-1.9778306985110048,-0.09220435166953331,Clientes Premium
576,Thales Oliveira,49,Feminino,SP,7352.35,Ambos,12,91.92,12,12,0,3,0,3,-1.0821018125897475,-0.9060719410025665,"Alto Valor, Baixo Engajamento"
577,Benjamin Silva,51,Masculino,MG,6416.43,Serviço,27,327.99,52,16,1,3,0,2,1.393035623548142,0.5012820294254844,Novatos em Potencial
578,Emanuelly Gonçalves,47,Masculino,RJ,3775.13,Serviço,8,343.38,8,0,1,4,0,3,-1.2846043010638486,-1.0869802431738256,"Alto Valor, Baixo Engajamento"
579,Julia Sales,38,Masculino,BA,2712.55,Ambos,19,313.03,24,17,0,3,0,0,0.02315689017389146,0.06818511113799047,Clientes Premium
580,Dra. Daniela Andrade,41,Feminino,PE,1605.81,Serviço,7,222.53,12,22,0,4,0,0,-1.0232773491610783,-0.6661931587485691,Clientes Premium
581,Ana Beatriz Silva,35,Masculino,RS,3902.55,Serviço,5,311.14,29,26,0,1,1,1,-0.5311884609195359,1.5330974600883553,Clientes em Risco
582,Alexandre Siqueira,53,Masculino,SP,1200.0,Produto,27,387.92,28,25,1,5,0,0,0.7059586161410419,-0.007122207742664214,Clientes Premium
583,Ana Lívia Leão,29,Feminino,SP,5941.96,Produto,15,401.47,27,25,0,3,0,0,-0.17830474825273873,1.4251896760893932,Clientes Premium
584,Léo Silva,43,Feminino,BA,2612.73,Produto,2,410.3,7,15,0,5,1,0,-1.5252321005790708,-0.344735409689842,Clientes Premium
585,Sr. Alexandre da Mata,34,Feminino,RS,4468.46,Serviço,11,472.01,24,11,2,1,1,1,-0.47431915417102505,1.5858124785541974,Clientes em Risco
586,Renan da Conceição,54,Feminino,CE,4731.38,Produto,34,397.3,37,11,0,3,0,2,1.2207896585973206,0.4130639114239398,Novatos em Potencial
587,Maitê Castro,23,Masculino,BA,1328.68,Produto,19,440.55,25,27,0,2,0,1,0.1713249950544441,1.6315444004503366,Clientes em Risco
588,Dr. Ravi Fonseca,44,Masculino,BA,7065.09,Serviço,39,435.2,41,2,0,2,1,1,1.5070829625333937,0.7551971784188929,Clientes em Risco
589,Maria Liz Garcia,59,Feminino,BA,4493.49,Serviço,8,154.26,19,8,0,5,0,3,-0.8713295996776893,-1.9795774252504752,"Alto Valor, Baixo Engajamento"
590,João Miguel Siqueira,65,Feminino,RS,4383.93,Ambos,33,393.56,38,5,0,2,1,1,1.2052802922738104,0.3831768112610275,Clientes em Risco
591,Dr. Enrico Garcia,60,Feminino,CE,5099.16,Produto,2,280.64,17,3,1,1,0,3,-1.2985053331322747,0.10100283035115999,"Alto Valor, Baixo Engajamento"
592,José Almeida,53,Masculino,PE,4698.79,Ambos,0,214.35,4,3,0,3,1,3,-1.9117739757694885,-1.109229138811856,"Alto Valor, Baixo Engajamento"
593,Sofia Azevedo,37,Feminino,MG,6929.7,Ambos,7,493.87,15,20,0,2,0,1,-1.127710339098443,2.157054658655879,Clientes em Risco
594,Letícia Moraes,19,Feminino,DF,8782.78,Ambos,2,244.55,3,27,0,3,0,0,-1.9652225304422437,1.0321560821907836,Clientes Premium
595,Thiago Fogaça,35,Masculino,PE,4052.32,Produto,28,298.27,36,18,0,4,0,2,0.9132361509180638,-0.20058721333862503,Novatos em Potencial
596,Gustavo Sá,51,Feminino,CE,4795.74,Serviço,40,349.11,41,15,0,4,0,2,1.69715084701511,-0.0007838056435156539,Novatos em Potencial
597,Carolina Melo,37,Feminino,MG,4823.27,Produto,13,255.6,24,0,0,1,0,1,-0.44719990136386634,-0.2465161931710046,Clientes em Risco
598,Benício Pinto,40,Feminino,PE,1392.44,Serviço,15,257.4,19,30,1,4,0,0,-0.2897189652096504,-0.0008981351722554244,Clientes Premium
599,Alexia Aragão,69,Masculino,DF,4813.13,Produto,19,327.48,19,17,1,3,0,0,-0.2752485416726231,0.4070080978389739,Clientes Premium
600,Valentina Barbosa,45,Feminino,PE,1920.67,Produto,7,121.65,26,26,0,3,0,0,-0.4754725844897657,-0.5573421994147726,Clientes Premium
601,Srta. Lívia Brito,58,Feminino,PR,2612.15,Ambos,16,317.15,16,9,0,4,0,3,-0.4709230311248408,-0.8135618092609259,"Alto Valor, Baixo Engajamento"
602,Emanuelly Rodrigues,44,Masculino,CE,8145.63,Produto,13,330.05,13,9,1,2,0,3,-1.0087027801778776,0.7297067234509406,"Alto Valor, Baixo Engajamento"
603,Bryan Nunes,35,Feminino,SP,2873.2,Serviço,39,195.19,45,0,0,2,0,2,1.8287903226351168,-1.2052455456913063,Novatos em Potencial
604,Sarah Azevedo,29,Feminino,SP,4663.71,Produto,4,243.35,7,23,0,1,1,0,-1.5245772065899188,1.096599922233791,Clientes Premium
605,Dr. Marcelo Costela,49,Feminino,BA,5122.23,Serviço,5,359.27,14,11,0,3,0,3,-1.2278299988440249,0.23158002008836595,"Alto Valor, Baixo Engajamento"
606,Milena Sales,23,Masculino,CE,2854.51,Ambos,48,328.71,54,8,0,4,1,2,2.7026978407692597,-0.7834905506205169,Novatos em Potencial
607,Luigi Rios,29,Feminino,RS,4589.43,Produto,13,580.1,13,26,0,1,0,1,-0.7634361150279511,3.1466304479547023,Clientes em Risco
608,Enrico Freitas,42,Masculino,DF,7201.92,Produto,28,535.0,50,6,1,3,0,2,1.3233953038531836,1.1303289907061507,Novatos em Potencial
609,Felipe Castro,60,Feminino,SP,4069.38,Produto,7,287.29,14,29,0,3,0,0,-1.031235105351041,0.8216703128126971,Clientes Premium
610,Felipe Andrade,65,Feminino,SP,1950.96,Serviço,35,328.91,60,15,3,4,0,2,2.3373013105541363,-0.49222196903485094,Novatos em Potencial
611,Raquel Fonseca,60,Feminino,RJ,4276.47,Produto,1,333.61,14,10,1,1,0,1,-1.4055757054299518,0.7314201454618464,Clientes em Risco
612,Dr. Cauê Mendes,43,Masculino,MG,4750.76,Produto,15,159.29,51,18,1,4,0,2,0.7985576152171108,-0.9361214104084195,Novatos em Potencial
613,Dra. Brenda Gomes,41,Feminino,SP,5510.55,Produto,5,425.51,50,2,0,4,0,3,0.19262224314425755,-0.37451405926319314,"Alto Valor, Baixo Engajamento"
614,Léo Novais,21,Masculino,DF,3188.54,Produto,20,221.55,23,4,1,3,0,3,-0.03771133308944569,-1.18092911867562,"Alto Valor, Baixo Engajamento"
615,Alice Vargas,68,Feminino,BA,1200.0,Ambos,22,676.53,42,23,0,2,0,1,1.0366277609573995,2.655526927694573,Clientes em Risco
616,Emanuel Oliveira,64,Feminino,CE,7387.91,Ambos,4,259.57,9,22,1,3,0,0,-1.5672983750246339,0.6344375304389587,Clientes Premium
617,Theo Gomes,30,Feminino,DF,7331.61,Serviço,11,275.47,37,23,1,3,0,0,-0.06723105411188669,0.7455840929267838,Clientes Premium
618,Manuella Camargo,28,Feminino,SP,4729.49,Produto,4,420.43,5,26,0,3,0,0,-1.5727712205252617,1.462123280361232,Clientes Premium
619,Luara Lopes,67,Masculino,RS,6311.8,Produto,32,323.37,41,28,0,1,0,1,1.2415951715438576,2.0431408420520425,Clientes em Risco
620,Murilo Rezende,38,Feminino,DF,8914.13,Serviço,4,271.03,47,6,1,4,0,3,-0.14673639237120165,-0.5747548607885398,"Alto Valor, Baixo Engajamento"
621,Hadassa Freitas,27,Feminino,SP,4180.08,Produto,18,210.35,40,3,0,1,0,1,0.49053370100108595,-0.4053242489491763,Clientes em Risco
622,Matheus Viana,26,Feminino,PE,3746.57,Produto,0,403.49,12,6,0,1,1,1,-1.51630959465953,0.8099811281374876,Clientes em Risco
623,Joana Jesus,60,Masculino,RS,3928.77,Produto,16,402.79,32,19,0,4,1,0,0.1542255858438831,0.40965465288610625,Clientes Premium
624,Eloah Pereira,59,Masculino,PE,6450.19,Serviço,5,361.94,32,11,1,4,0,3,-0.5599231668339574,-0.03025841759133216,"Alto Valor, Baixo Engajamento"
625,Kevin da Costa,70,Feminino,PR,6600.82,Produto,22,390.51,24,16,1,1,1,1,-0.0018250586703928591,1.7177732187499997,Clientes em Risco
626,Antônio Almeida,22,Masculino,RS,5702.9,Produto,8,428.42,14,17,0,3,0,3,-1.0738322418580986,1.0600995489686746,"Alto Valor, Baixo Engajamento"
627,Pedro Henrique Barros,54,Feminino,BA,3359.52,Serviço,11,297.12,41,23,0,2,0,1,0.28038456259516353,0.7912370596093854,Clientes em Risco
628,Pietro das Neves,61,Masculino,DF,3649.64,Serviço,22,282.66,30,5,0,4,0,2,0.33970523344619363,-1.139102513966907,Novatos em Potencial
629,Thomas Fogaça,39,Feminino,BA,5213.57,Serviço,10,283.83,43,29,1,3,0,0,0.24136638931576493,0.8979374149188801,Clientes Premium
630,Amanda Melo,41,Feminino,PE,5060.38,Serviço,24,373.03,27,19,0,3,0,1,0.30600289446338336,0.8089137345258207,Clientes em Risco
631,Thales Moraes,67,Feminino,SP,5002.41,Produto,16,201.95,36,14,1,5,1,2,0.22820202150725447,-1.2965799826476172,Novatos em Potencial
632,Larissa Ribeiro,36,Feminino,BA,1784.88,Serviço,1,208.47,39,0,0,3,0,3,-0.3194173280657644,-1.729228321013003,"Alto Valor, Baixo Engajamento"
633,Nicole Jesus,19,Masculino,MG,6745.84,Ambos,44,224.41,50,3,1,1,1,1,2.1179169618803475,0.01144757211131764,Clientes em Risco
634,André Cunha,34,Feminino,RS,4443.22,Produto,18,376.0,24,25,0,3,0,0,-0.07784985059035074,1.1156228556139207,Clientes Premium
635,Srta. Marcela Cirino,64,Feminino,RJ,6270.84,Produto,5,151.29,5,5,1,3,0,3,-1.6888268172936687,-1.1399480059828513,"Alto Valor, Baixo Engajamento"
636,Ana Carolina Nunes,56,Feminino,BA,7721.32,Produto,19,142.94,42,2,0,4,0,3,0.4531539266715937,-1.6377589396920427,"Alto Valor, Baixo Engajamento"
637,João Pedro Sampaio,40,Masculino,SP,5015.93,Serviço,52,420.45,57,27,0,4,0,2,2.996834404006433,1.1582740758231664,Novatos em Potencial
638,Caleb Montenegro,58,Feminino,MG,8601.02,Produto,40,448.67,50,16,0,1,0,1,1.8911903949458766,2.2707052055786305,Clientes em Risco
639,Lunna Peixoto,38,Feminino,RJ,2789.29,Produto,14,393.86,33,14,1,4,0,0,0.12881559595117656,-0.08978224671512687,Clientes Premium
640,Arthur Gabriel Jesus,32,Masculino,SP,5473.16,Ambos,9,464.37,28,4,0,3,0,3,-0.479750719832115,0.40891213912542607,"Alto Valor, Baixo Engajamento"
641,Bento Mendes,53,Feminino,CE,5784.83,Produto,8,238.92,26,24,0,4,0,0,-0.5934060344221969,0.02611669830863797,Clientes Premium
642,Cecilia Almeida,53,Masculino,RS,1333.32,Produto,7,296.63,13,17,0,4,0,0,-0.9756608413873068,-0.5982009067849754,Clientes Premium
643,Antônio Almeida,33,Feminino,PE,3951.82,Ambos,2,318.28,5,21,1,5,1,0,-1.6623903615144637,-0.3214397943024692,Clientes Premium
644,Bruna Gonçalves,45,Feminino,MG,5000.41,Produto,11,298.88,24,19,0,4,0,0,-0.49004721967608894,-0.03489676706318659,Clientes Premium
645,Heitor da Mota,40,Feminino,BA,6910.19,Serviço,28,176.06,40,1,0,5,0,2,0.8781769970274712,-1.998705414776656,Novatos em Potencial
646,Brayan Vasconcelos,27,Masculino,MG,6650.2,Ambos,46,195.94,49,23,0,1,0,1,2.2407006713295163,1.0819825349490906,Clientes em Risco
647,Fernanda Gomes,70,Masculino,RS,4454.05,Produto,0,206.7,19,9,0,3,1,3,-1.2775010831738554,-0.8346888645780814,"Alto Valor, Baixo Engajamento"
648,Kaique Barbosa,65,Feminino,MG,4047.56,Produto,13,404.93,35,17,2,3,0,1,0.10708672822214582,0.7079020702228777,Clientes em Risco
649,Sra. Lunna Azevedo,62,Masculino,PR,4547.48,Produto,42,390.73,45,8,1,2,1,1,1.9533450991861114,0.5777685117891627,Clientes em Risco
650,Isabelly da Cunha,21,Masculino,BA,4868.9,Ambos,20,537.8,30,12,0,4,0,2,0.2320264404955718,0.8488622569165302,Novatos em Potencial
651,Davi Lucas Gonçalves,24,Feminino,RJ,7845.5,Ambos,1,411.15,2,7,0,5,0,3,-2.0469679084599557,-0.2031426414101867,"Alto Valor, Baixo Engajamento"
652,Anthony Araújo,38,Feminino,RS,6044.49,Produto,5,202.03,32,17,2,5,1,0,-0.5408180076277483,-1.0008079028555454,Clientes Premium
653,Luísa Lima,51,Masculino,PR,5177.32,Serviço,10,323.68,20,0,0,3,0,3,-0.7669268752875669,-0.6383150424696785,"Alto Valor, Baixo Engajamento"
654,Beatriz Casa Grande,33,Feminino,SP,5406.61,Ambos,17,265.84,33,28,1,3,0,0,0.18427939367605065,0.7887815311221736,Clientes Premium
655,Leandro Silveira,53,Feminino,DF,5815.85,Produto,7,285.0,18,21,0,2,0,0,-0.9775366503346594,0.9233028663655309,Clientes Premium
656,Pietro Nogueira,61,Feminino,PR,2112.29,Serviço,40,30.0,40,7,0,4,0,2,1.718737511816885,-2.5819082909311795,Novatos em Potencial
657,Igor Mendonça,56,Masculino,RS,2190.87,Serviço,14,130.02,22,20,0,2,0,0,-0.3075890793480218,-0.4233380148471951,Clientes Premium
658,Maria Eduarda Martins,26,Feminino,MG,4093.5,Ambos,16,474.3,20,29,2,5,0,0,-0.297498815720518,1.0560944419974139,Clientes Premium
659,Clara Barbosa,38,Masculino,SP,4258.82,Serviço,4,552.46,5,5,1,3,0,3,-1.5963292012697725,0.8416581710012881,"Alto Valor, Baixo Engajamento"
660,Daniel da Costa,66,Feminino,PR,6941.88,Ambos,13,492.27,21,14,0,4,0,3,-0.5894587758017446,0.9686913676814016,"Alto Valor, Baixo Engajamento"
661,Breno da Luz,27,Masculino,PR,5752.82,Produto,12,191.75,50,0,1,4,0,2,0.5074054188663789,-1.7515869168827933,Novatos em Potencial
662,João Lucas Borges,56,Masculino,CE,2621.18,Serviço,14,497.12,37,21,1,1,1,1,0.32474438051752297,2.106420026690337,Clientes em Risco
663,Gael Henrique Santos,26,Feminino,MG,4342.76,Ambos,30,372.38,33,5,0,5,0,2,0.8548554157503121,-0.9550303807522371,Novatos em Potencial
664,Enzo Gabriel Pastor,28,Masculino,RS,1512.3,Produto,3,314.28,13,29,1,3,0,0,-1.155134923212056,0.6602271159940041,Clientes Premium
665,Breno Campos,66,Feminino,CE,1949.36,Produto,1,163.94,14,27,0,4,0,0,-1.260648191804617,-0.6558244713766606,Clientes Premium
666,Sr. João Vargas,33,Feminino,DF,4542.8,Ambos,12,180.68,28,23,0,3,0,0,-0.26074233322560747,-0.09624210068267527,Clientes Premium
667,Laura Pires,51,Feminino,RS,6557.96,Serviço,2,30.0,42,14,0,5,1,3,-0.34588880914493286,-2.0999499281764047,"Alto Valor, Baixo Engajamento"
668,Anthony Gabriel Melo,51,Masculino,SP,4961.48,Ambos,25,268.45,35,17,1,3,0,2,0.6665027526941387,0.08299723671352302,Novatos em Potencial
669,Ana Beatriz Moreira,30,Feminino,PE,2638.37,Produto,14,433.72,19,24,1,5,0,0,-0.39291159349940474,0.34678336247979274,Clientes Premium
670,Manuela Ramos,36,Masculino,DF,5876.95,Serviço,3,302.35,40,14,0,5,0,3,-0.3092918642865703,-0.666551025032185,"Alto Valor, Baixo Engajamento"
671,Vinicius Albuquerque,25,Masculino,MG,4524.61,Serviço,12,323.07,12,12,0,3,0,3,-0.9210891555536216,0.03768585946282787,"Alto Valor, Baixo Engajamento"
672,Isadora Cavalcanti,47,Masculino,MG,5203.71,Ambos,12,485.88,38,8,0,3,0,1,0.10617617948624233,0.7323743658903844,Clientes em Risco
673,Liz Pires,63,Feminino,PE,6977.34,Produto,7,137.83,47,20,2,3,0,0,0.12095204737568002,-0.268370512629641,Clientes Premium
674,Fernando Ribeiro,64,Masculino,MG,5346.68,Serviço,32,329.27,51,12,1,4,1,2,1.651330940016722,-0.2612802454754952,Novatos em Potencial
675,Sr. Benjamim Rocha,39,Masculino,PR,1798.19,Produto,9,200.58,37,5,0,4,1,3,0.028079083957257573,-1.850657282013766,"Alto Valor, Baixo Engajamento"
676,Bianca da Mota,37,Masculino,SP,3513.73,Produto,28,204.36,47,3,0,5,0,2,1.3292046300844558,-2.13500389118122,Novatos em Potencial
677,Milena Fogaça,57,Feminino,CE,4648.29,Produto,16,499.38,49,27,0,3,0,1,0.8407786806590021,1.9033681750429374,Clientes em Risco
678,Liz da Rocha,33,Feminino,SP,6074.18,Serviço,9,306.2,14,13,0,3,0,3,-1.0666525745510997,0.18196879959036488,"Alto Valor, Baixo Engajamento"
679,Sra. Ana Luiza Pereira,33,Masculino,BA,2479.67,Produto,35,226.04,57,1,0,2,1,2,2.1324520466026753,-1.0463309899502402,Novatos em Potencial
680,Anthony Gabriel Silva,20,Feminino,PE,5677.63,Serviço,0,180.7,10,10,1,5,1,3,-1.693886405761485,-1.5687820894898783,"Alto Valor, Baixo Engajamento"
681,Manuela Duarte,29,Masculino,SP,5651.41,Produto,10,255.65,11,30,1,3,0,0,-1.072599298214731,0.9072699658817849,Clientes Premium
682,Diogo Vargas,23,Feminino,DF,2659.96,Produto,19,401.83,50,26,0,1,0,1,1.1090528979358496,1.879908190719965,Clientes em Risco
683,Augusto Vasconcelos,22,Feminino,RS,4531.96,Produto,15,355.96,19,10,0,4,0,3,-0.48324826699259593,-0.3143353113521031,"Alto Valor, Baixo Engajamento"
684,Marcela Farias,57,Masculino,PR,5660.13,Serviço,0,374.39,4,15,0,4,0,3,-1.8989301753140084,0.2270794338832223,"Alto Valor, Baixo Engajamento"
685,Yuri Campos,45,Feminino,DF,3329.71,Produto,20,550.74,39,29,0,2,0,1,0.7147030722430646,2.5838528324114782,Clientes em Risco
686,Gabrielly Rocha,64,Masculino,RS,5075.72,Serviço,31,370.15,41,28,0,4,0,2,1.2607168742103765,0.934719211151496,Novatos em Potencial
687,Srta. Juliana Pinto,18,Masculino,PE,9047.21,Serviço,0,300.82,8,23,0,5,0,3,-1.8788132864385787,0.3046996893088298,"Alto Valor, Baixo Engajamento"
